User,Date,None,Retweet,Tweets,Label
blondiesa,11/9/2016 22:32,None,FALSE,RT @tawbii: Not only did the Simpson predicted Trump winning they even predicted the electoral map and they got it right. https://t.co/2 ,?
ICTATAS,11/9/2016 22:32,None,FALSE,Funny how we dont hear from you while BARRY is ACTUALLY Shredding constitutional law.  We the ppl know you ppl  https://t.co/7K5FlCmExf,?
thebbgal,11/9/2016 22:32,None,FALSE,RT @evrack: sorry for holding the president to higher standards than fucking lil wayne https://t.co/auo5u0sk2z,?
twyofficial,11/9/2016 22:32,None,FALSE,RT @mami_chique: Donald Trump is not my President. I will disrespect the fuck outta him like you white folks did to Obama. Fuck him and his ,?
Tedds_,11/9/2016 22:32,None,FALSE,RT @EddieHearn: You cant be surprised that Trump has got in when thousands are voting for Honey G every Saturday,?
TrexPushups,11/9/2016 22:32,None,FALSE,RT @adept2u: Hahahahahaha reap the whirlwind.Hey if youre in the service and you ever get captured they are gonna fuck you up. https://t. ,?
TommyDeAth,11/9/2016 22:32,None,FALSE,RT @paulbirkett3: Choosing between Clinton and Trump to run a nation is like choosing between jimmy saville and the McCanns to babysit your ,?
razi_zack,11/9/2016 22:32,None,FALSE,   Students across the U.S. stage walkouts to protest Trump https://t.co/s3d7VBMfYO,?
hailyraylene,11/9/2016 22:32,None,FALSE,RT @haaaileyj: trump is president whether you like it or not so stfu and take ya ass to bed,?
DomHasABomb,11/9/2016 22:32,None,FALSE,RT @LifeWithAlcohol:  Trump Clinton Getting drunk,?
aacvanegas,11/9/2016 22:32,None,FALSE,RT @mister_CMS: When Germany has to clarify to America and Trump that it must respect Human Rights in order for the two nations coo ,?
PLFalcon_88,11/9/2016 22:32,None,FALSE,@xSilverGamezx trump,?
BufordB_10,11/9/2016 22:32,None,FALSE,RT @IamDeeMerlon: I now understand why Trump won. Watch this   https://t.co/L4Wrj3N5oq,?
Thomasfranzi,11/9/2016 22:32,None,FALSE,RT @YG: All trump supports unfollow me &amp; Suck my dick,?
DemSpring,11/9/2016 22:32,None,FALSE,RT @deray: Im tired of people saying that Trump had no ground game. His ground game was white supremacy. He had a ground game &amp; it made an ,?
jazminsymone,11/9/2016 22:32,None,FALSE,RT @lelyypop: @ amerikkka: we are not afraid of trump. We are afraid of your anger. We are afraid of your bigotry. We are afraid of you.,?
geekingaround45,11/9/2016 22:32,None,FALSE,RT @HarmfulOpinions: Hate won?Trump seems pretty chill to me.You tellin me you wouldnt hang with him?#NotMyPresident,?
monicarolevans,11/9/2016 22:32,None,FALSE,sad exasperated face https://t.co/t5EcH4Mase,?
_BMich26,11/9/2016 22:32,None,FALSE,RT @hoess_swagg52: What the hell is wrong with snapchat ?? See Donand trump  ,?
patjr126,11/9/2016 22:32,None,FALSE,RT @jfreewright: May the election of Trump bring forth the fiercest smartest toughest generation of ass-kicking women this country could ,?
Pamedalbey,11/9/2016 22:32,None,FALSE,RT @ZabinskiJulie: #Trump as president feels like when Umbridge became master of Hogwarts after Dumbledore. Which also means Obama will com ,?
SluttySlutSlut1,11/9/2016 22:32,None,FALSE,RT @ENBrown: Trump mostly won on the same demographics the GOP always wins on ...https://t.co/GlBYBS1XWV,?
_NeonGummyBear,11/9/2016 22:32,None,FALSE,RT @intrepidleeloo: @BernieBuddy16 @DrJillStein I was a Bernie supporter who then did what he asked and tried to stop Trump. How about you?,?
tyrannywatch,11/9/2016 22:32,None,FALSE,RT @RapefugeeWatch: Lawless no-go zones springing up over Germany thanks to #rapefugee invasion. https://t.co/N38UkyG22K #MerkelMussWeg ,?
g__eez,11/9/2016 22:32,None,FALSE,RT @EthanLDN: So the final numbers for #ElectionDay are:231556622 eligible voters46.9 didnt vote25.6 voted Clinton25.5 voted Tr ,?
TKMcAfee,11/9/2016 22:32,None,FALSE,RT @RACTVSHIFT: Andrew Jackson was voted the most evil President in history; a racist slave owner who killed displaced and robbed ,?
Etrusci,11/9/2016 22:32,None,FALSE,RT @rubbyroo1: Book review: J.D. Vance s  Hillbilly Elegy  provides window into Trump s America https://t.co/bF3IbSl7jQ,?
Paolalopez1971,11/9/2016 22:32,None,FALSE,RT @BeachCity55: You two are fabulous! Hope President Trump has positions for you both at the White House.   https://t.co/RxHR ,?
mrrmidxasxsegr,11/9/2016 22:32,None,FALSE,RT @JHurley_Tweets: @realDonaldTrump  HAHA reading this wearing my DRAIN THE SWAMP hoodie from  https://t.co/wPQehv2acU    RT if u voted ,?
addspads,11/9/2016 22:32,None,FALSE,RT @DarlaBrown2000: can obama lock himself in the white house and then swallow the keys and tell trump to fuck off,?
boobtize,11/9/2016 22:32,None,FALSE,Payback time https://t.co/wKnV0Wwcoa,?
erin_townsley,11/9/2016 22:32,None,FALSE,RT @microbrien: White people we have to talk to white people. We voted overwhelmingly for Trump. Not all of those votes came from the KKK. ,?
bdvg_lat,11/9/2016 22:32,None,FALSE,RT @ochocinco: Being upset about things that are out of your control is wasted energy whats done is done get back to your daily ,?
AdrianMagnusson,11/9/2016 22:32,None,FALSE,RT @EthanLDN: So the final numbers for #ElectionDay are:231556622 eligible voters46.9 didnt vote25.6 voted Clinton25.5 voted Tr ,?
alanfulton2008,11/9/2016 22:32,None,FALSE,RT @AmyMek: If Trump runs our government the way he ran his campaign our government will get MORE with spending less!#ImStillWithHer #No ,?
berry_sck,11/9/2016 22:32,None,FALSE,Please help support Fuck trump add a #Twibbon now! https://t.co/l5MKvLz6uI,?
AnaVarkatzas,11/9/2016 22:32,None,FALSE,RT @brigiiit: This isnt funny. This is fucking depressing and horrible that children are afraid of losing friends because of Tru ,?
GottaLaff,11/9/2016 22:32,None,FALSE,@kirungi Many Latinos are conservative. I dont know why everyone thinks theyre a liberal bloc. I guess they figured theyd hate Trump.,?
J_Alexander_Fe,11/9/2016 22:32,None,FALSE,#thisyeariamthankfulfor only paying 0.08 taxes on my families income cause being registered in Vanuatu #USElection2016 #RichKids  #Trump,?
Hai_its_ainsley,11/9/2016 22:32,None,FALSE,RT @kelsey_kremer: Students stream out of Roosevelt High School in anti-Trump walk out. #iapolitics https://t.co/oVDgTBn6Xn,?
altitudinarian,11/9/2016 22:32,None,FALSE,hands down the worst part of this election was listening to my parents vehemently defend trump and realizing my loved ones are bigots,?
RicardoMtz96,11/9/2016 22:32,None,FALSE,RT @Jus1Nyt: Obama: Trump is our next President.Biden:  https://t.co/TgTLH8X1Ul,?
IAmJLuvDaPrince,11/9/2016 22:32,None,FALSE,Probably staged. This country will always be divided cause dumb people swear they know the truth but really dont. https://t.co/ijbCSEn6Iz,?
k3y5_,11/9/2016 22:32,None,FALSE,Im pushing for this after trump term to get some vaginas &amp; titties in the White House! Time for women to show yall how its done  ,?
puttnpdx,11/9/2016 22:32,None,FALSE,Despair and introspection on U.S. coasts after Trump win - BOSTON/NEW YORK (Reuters) - Americans in liberal enc... https://t.co/tMlGiBzgue,?
jacek_zieba,11/9/2016 22:32,None,FALSE,RT @marcmaron: 25.6 voted Clinton25.5 voted Trump46.9 didnt voteand thats how democracy dies,?
jmrivera02,11/9/2016 22:32,None,FALSE,RT @NYDailyNews: States that passed voting restrictions saw decreased turnout flipped to Trump https://t.co/HxF1ESMrS8 https://t.co/oxnX4O ,?
KyrieNelder,11/9/2016 22:32,None,FALSE,RT @marcmaron: 25.6 voted Clinton25.5 voted Trump46.9 didnt voteand thats how democracy dies,?
SamanthaVander2,11/9/2016 22:32,None,FALSE,RT @AtlTeaPartyLove: Trump is Love humble kind compassionate tolerant &amp; understand reality &amp; tough love. The righteous prospered#NotM ,?
TangelaTaylor1,11/9/2016 22:32,None,FALSE,RT @fawfulfan: Exactly. Trump wasnt elected on sexism he was elected on white nationalism. Number of white women who pulled the ,?
danielaaaa_m,11/9/2016 22:32,None,FALSE,RT @baron_bianka: Im not scared of Trump Im scared of all the people he influenced https://t.co/Pa63E0D0OD,?
amber_harris14,11/9/2016 22:32,None,FALSE,@shugal67 I agree with you. I thought Obama was a good president until his second term when real shit started hirin  https://t.co/5isleEeK9Y,?
Backwards_Dog,11/9/2016 22:32,None,FALSE,Silicon Valley Reels After Trump s Election Check out via #LuvCures https://t.co/qJNUWhyTks The New York Times,?
HLovestad,11/9/2016 22:32,None,FALSE,RT @WORLDSTAR: Hillary and Trump will never reach this level https://t.co/IaKIzm156U,?
fellcamila,11/9/2016 22:32,None,FALSE,with thing about trump i always will protect you girls dont be scare! i love you girls so much   https://t.co/bzAQQTuE2G,?
crowleymass67,11/9/2016 22:32,None,FALSE,RT @wikileaks: According to Canadian press the US ambassador to Canada has stated that Obama will push for #TPP to passed before Trump take ,?
_Vibezzz,11/9/2016 22:32,None,FALSE,RT @AP: BREAKING:  Donald Trump is elected president of the United States. https://t.co/yJpgfsAbc6,?
Shado69Zulu,11/9/2016 22:32,None,FALSE,RT @RT_com: #Trump s victory sets example for #Europe   Geert Wilders https://t.co/HpCJ2EOPmQ https://t.co/H6i3Lx3xYG,?
theylovehannah_,11/9/2016 22:32,None,FALSE,RT @zeekaler: if yall voted trump dont be listening to beyonc  or jay Z or watch ellen or share bernie memes you no longer have the right,?
justnashty13,11/9/2016 22:32,None,FALSE,RT @bbspiice: IMPORTANT DATES:Nov 8: Election Day Nov 28: Trump University fraud trial. Dec 16: Trump child rape trial.,?
woodseysmith,11/9/2016 22:32,None,FALSE,RT @Stevenwhirsch99: Another assassination attempt on President-elect Trump from the tolerant left. This guy should be in jail. #MAGA https ,?
viacud,11/9/2016 22:32,None,FALSE,RT @N0HoesEric: When Trump wins and you walking down the street and you hear Show me your papers boy https://t.co/9DGWZFgXHv,?
tamara_lucy,11/9/2016 22:32,None,FALSE,@robertcp I think hes wrong here middle class &amp; college educated voters saw Trump through ... @imat106 @connorwebster98,?
okaydesiire,11/9/2016 22:32,None,FALSE,RT @jfreewright: May the election of Trump bring forth the fiercest smartest toughest generation of ass-kicking women this country could ,?
Jenemm3,11/9/2016 22:32,None,FALSE,RT @GAPonsonby: BBC reporters seem to be taking Trumps victory particularly bad. You can feel the intellectual sneering in every news repo ,?
heteromeg,11/9/2016 22:32,None,FALSE,RT @rnaloney: telling trump supporters to unfriend you isnt childish lmao it literally just means you dont want to interact with harmful ,?
rudeasHECK,11/9/2016 22:32,None,FALSE,His VP wants to put gay people in camps where half of them commit suicide. https://t.co/aaOykXY6NT,?
irradiatedmime,11/9/2016 22:32,None,FALSE,RT @amyharvard_: Not even 24 hours yet. My friends sister who is Muslim had a knife pulled on her by a Trump supporter while on the bus ,?
MarkusMannheim,11/9/2016 22:32,None,FALSE,@GChristensenMP is an objectively terrible person ... and yet the media loves to present him as a sideshow attract  https://t.co/EZlVMxhyJ8,?
buffystarks,11/9/2016 22:32,None,FALSE,RT @jxhnnybxrrios: Retweet and spread the word we the people can Impeach Donald Trump sign now. https://t.co/UHhDRjsBnE https://t.co/C1qB ,?
nikerlt,11/9/2016 22:32,None,FALSE,RT @Crazybouh: get shot https://t.co/Vb3Eg0nJmY,?
welsh_witch_,11/9/2016 22:32,None,FALSE,RT @ZachStafford: Developing: At least 8 trans youth have committed suicide in the wake of Trumps win according to a private support grou ,?
jobelenus,11/9/2016 22:32,None,FALSE,RT @NoahCRothman: This is terrifying. The entire R NatSec community denounced Trump. Theyre out. American NatSec will be managed by ,?
JTorres1488,11/9/2016 22:32,None,FALSE,RT @marcmaron: 25.6 voted Clinton25.5 voted Trump46.9 didnt voteand thats how democracy dies,?
TaxReligions,11/9/2016 22:32,None,FALSE,Trumps first task as President will be to give a big wage rise to James Comey.,?
AlwaysThinkHow,11/9/2016 22:32,None,FALSE,RT @TeaPainUSA: Trump wants to abolish the Department of Education cause none of his voters have any use for it.,?
sc0tt_ty,11/9/2016 22:32,None,FALSE,#Tech #Startup #News: Trump promises to bring back manufacturing jobs but robots won t let him https://t.co/hrdoHMp2Ki,?
offmana,11/9/2016 22:32,None,FALSE,RT @alanwenkus: The transition is going smoothly so far.   I just went to Trump-bucks for my daily Trump-a-chino.  #TrumpsFirstOrder,?
LexieHill14,11/9/2016 22:32,None,FALSE,RT @Lowkey: FUCK TRUMP,?
artanabdi,11/9/2016 22:32,None,FALSE,Seen a middle aged woman on the subway today call Trump a feminist cause she didnt know the word for it lmfao,?
GiveIt2Giroud,11/9/2016 22:32,None,FALSE,RT @ObamaMalik: CONGRATULATIONS PRESIDENT TRUMP! GOD IS GREAT!,?
sivanslotto,11/9/2016 22:32,None,FALSE,so many people at my school are happy/okay with trump getting elected im so fucking done,?
keyrugh,11/9/2016 22:32,None,FALSE,RT @_AR__x: Donald Trump is your president. You have to accept him. Me: https://t.co/jJ0J18nkZj,?
kennedytayl0r,11/9/2016 22:32,None,FALSE,RT @jaecarna: 25th President of the US was assassinated35th President of the US was assassinatedDonald Trump is the 45th......lets not b ,?
hwasasvt,11/9/2016 22:32,None,FALSE,Please help support Fuck trump add a #Twibbon now! https://t.co/RnUy2pj4cJ,?
sapphicsavagery,11/9/2016 22:32,None,FALSE,RT @spunkbus: all yall trump supporters are gonna be pissed when the condom breaks and your sister cant get an abortion,?
sohappilysally,11/9/2016 22:32,None,FALSE,RT @HausOfKiersten: we know you voted trump this is why the jonas brothers never gave you a mic https://t.co/xUMm3l5emk,?
GGNJ2000,11/9/2016 22:32,None,FALSE,RT @drewwyatt: @SamuelLJackson Said Of Trump:If that motherf---er becomes president I m moving my black ass to South Africa ,?
invalidvic,11/9/2016 22:32,None,FALSE,RT @apblake: Fuck Donald Trump chant outside White House right now https://t.co/cyWuUHyKuF,?
JuustWright,11/9/2016 22:32,None,FALSE,@intrepid_heroin Id take Christie over trump lol,?
ariatriplex,11/9/2016 22:32,None,FALSE,RT @Shower_Capy: My man already got a clip out of his new video beheading Trump. What an icon. https://t.co/R5V3dziMGK,?
Maggiexsawyer,11/9/2016 22:32,None,FALSE,RT @Mishellhinty: They all look like theyd spike my drink https://t.co/b5N8mKe7Bv,?
weberamanda,11/9/2016 22:32,None,FALSE,RT @MikePrysner: Went to victory rally outside #Trump HQ last night to film. Was immediately grabbed told I would get fucked up if I mad ,?
ZyiteGadgets,11/9/2016 22:32,None,FALSE,President Jokowi congratulates US President elect Donald Trump https://t.co/4OoterzXRz,?
Ghostwriter2014,11/9/2016 22:32,None,FALSE,RT @tariqnasheed: I wonder how soon reality is going to kick in with all the #whitesupremacymatter supporters who put Trump in office ,?
Poleman10,11/9/2016 22:32,None,FALSE,RT @_bennett_smith_: If trump wins ill pay pall everyone who retweets this 200$ https://t.co/2GQ4ANrVgN,?
ayysaraaaa,11/9/2016 22:32,None,FALSE,RT @ajplus: Van Jones delivered a raw and emotional commentary on Donald Trumps win. https://t.co/Fe4UdylgYw,?
WatalieNhite,11/9/2016 22:32,None,FALSE,RT @TheFunnyVine: Now that Trump is president https://t.co/6rjzebwrIh,?
BonjourBD,11/9/2016 22:32,None,FALSE,And so it begins... https://t.co/iFVcKLctKN,?
MyInfoShirley7,11/9/2016 22:32,None,FALSE,RT @LaurenJonesGOP: BREAKING   Melania Trump Just Set a MASSIVE New Record   Liberals Are Furious https://t.co/Mo1F5twblq https://t.co/gl4x ,?
THatBoyTragickK,11/9/2016 22:32,None,FALSE,RT @WeedHumor: I cant believe Trump wonWhat are we gonna doThis is so scaryMe: https://t.co/y9YqjPlaFI,?
claire_lefton,11/9/2016 22:32,None,FALSE,RT @DailyNewsBin: #ElectionResults #TheMorningAfter Russian government admits it used WikiLeaks to help Donald Trump win https://t.co/LUqA9 ,?
DJ_2112,11/9/2016 22:32,None,FALSE,RT @FedPorn: I work for Trump now. https://t.co/0TGc65csC4,?
youtubsic,11/9/2016 22:32,None,FALSE,RT @buterastana: Every time you rt this a homophobic trump supporter Will unfollow you https://t.co/Nia7Turo6s,?
CatherineFAJ,11/9/2016 22:32,None,FALSE,RT @tasneemraja: Be on alert for this kind of normalization. It will happen in blink of an eye. https://t.co/mgDviDpeAD,?
NOSEKlSSED,11/9/2016 22:32,None,FALSE,RT @killjongn: rt if ur still gonna call trump racist sexist a bigot and not mr. president https://t.co/3EU35HKMYp,?
FilStralian,11/9/2016 22:32,None,FALSE,RT @BMS_ThadCastle: Hillary Clinton and Donald Trump arent going to be what tears this country apart its going to be us if we keep actin ,?
lLil_johnl,11/9/2016 22:32,None,FALSE,RT @BlancsRAM19: If you support Trump I do look at u differently &amp; Im not sorry about it. Youre okay with racism rape sexism hate &amp; i ,?
eneceedatmc,11/9/2016 22:32,None,FALSE,Swear tho. I feel like Id Django Unchained Trump if I ever met him. Dr. Schultz in Candyland type shit. Lemme get that handshake brobro.,?
